title,id,authors,abstract,journal,published
"Particle dynamics in colloidal suspensions above and below the
  glass-liquid re-entrance transition",http://arxiv.org/abs/0902.2952v1,"['Andrzej Latka', 'Yilong Han', 'Ahmed M. Alsayed', 'Andrew B. Schofield', 'A. G. Yodh', 'Piotr Habdas']","  We study colloidal particle dynamics of a model glass system using confocal
and fluorescence microscopy as the sample evolves from a hard-sphere glass to a
liquid with attractive interparticle interactions. The transition from
hard-sphere glass to attractive liquid is induced by short-range depletion
forces. The development of liquid-like structure is indicated by particle
dynamics. We identify particles which exhibit substantial motional events and
characterize the transition using the properties of these motional events. As
samples enter the attractive liquid region, particle speed during these
motional events increases by about one order of magnitude, and the particles
move more cooperatively. Interestingly, colloidal particles in the attractive
liquid phase do not exhibit significantly larger displacements than particles
in the hard-sphere glass.
",None,2009-02-17 17:37:00+00:00
"Quasi-stationary distributions and Fleming-Viot processes in finite
  spaces",http://arxiv.org/abs/0904.3039v2,"['Amine Asselah', 'Pablo A. Ferrari', 'Pablo Groisman']","  Consider a continuous time Markov chain with rates Q in the state space
\Lambda\cup\{0\} with 0 as an absorbing state. In the associated Fleming-Viot
process N particles evolve independently in \Lambda with rates Q until one of
them attempts to jump to the absorbing state 0. At this moment the particle
comes back to \Lambda instantaneously, by jumping to one of the positions of
the other particles, chosen uniformly at random. When \Lambda is finite, we
show that the empirical distribution of the particles at a fixed time converges
as N\to\infty to the distribution of a single particle at the same time
conditioned on non absorption. Furthermore, the empirical profile of the unique
invariant measure for the Fleming-Viot process with N particles converges as
N\to\infty to the unique quasi-stationary distribution of the one-particle
motion. A key element of the approach is to show that the two-particle
correlations is of order 1/N.
",None,2009-04-20 13:52:13+00:00
A Relativistic Particle and Gravitoelectromagnetism,http://arxiv.org/abs/0905.2314v1,['Partha Ghose'],"  The mutual interaction of a relativistic particle and gravitoelectromagnetism
(GEM) is studied both classically and quantum theoretically.
",None,2009-05-14 12:33:44+00:00
A Possible Model for the Mass Spectrum of Elementary Particles,http://arxiv.org/abs/0905.3794v1,['L. Chiatti'],"  A conjecture on the origin of elementary particle masses is discussed, based
on the micro-universe and quantum state reduction concepts. The reduction of
the quantum state of a real particle is understood to take place objectively;
in every interaction event with other real particles, the quantum state of the
particle is annihilated and a new one is created. In these events, the particle
is localised in time and in space, with a maximum precision established by the
uncertainty principle. The minimum energy required for this localisation
constitutes the chief contribution to the particle mass. A further contribution
is provided by the self-interaction of the particle during localisation, which
occurs within a finite duration. Some algorithms for estimating these two
contributions are presented and discussed.
",None,2009-05-23 06:51:37+00:00
Kinematic Cusps: Determining the Missing Particle Mass at Colliders,http://arxiv.org/abs/0906.5009v3,"['Tao Han', 'Ian-Woo Kim', 'Jeonghyeon Song']","  In many extensions of the SM, neutral massive stable particles (dark matter
candidates) are produced at colliders in pairs due to an exact symmetry called
a ""parity"". These particles escape detection, rendering their mass measurement
difficult. In the pair production of such particles via a specific (""antler"")
decay topology, kinematic cusp structures are present in the invariant mass and
angular distributions of the observable particles. Together with the
end-points, such cusps can be used to measure the missing particle mass and the
intermediate particle mass in the decay chain. Our simulation of a benchmark
scenario in a Z' supersymmetric model shows that the cusp feature survives
under the consideration of detector simulation and the standard model
backgrounds. This technique for determining missing particle masses should be
invaluable in the search for new physics at the LHC and future lepton
colliders.
","Phys.Lett.B693:575-579,2010",2009-06-27 20:07:01+00:00
"Shapiro effect for for relativistic particles - testing General
  Relativity in a new window",http://arxiv.org/abs/0906.5088v1,"['Marek Kutschera', 'Wieslaw Zajiczek']","  Propagation of relativistic particles in the Schwarzschild gravitational
field is studied. Particles emitted radially outward with speed at infinity
exceeding c/2^0.5 are observed to be accelerated in the gravitational field by
a distant observer. This is the Shapiro effect for relativistic particles.
Slower particles are decelerated, as in Newtonian gravity. A speed-dependent
potential for relativistic particles corresponding to the speed measured in
terms of the coordinate time is derived to be $V=GM gamma(gamma^2 -2)/r which
is repulsive for v>c/2^0.5. The gravitational repulsion could be revealed in
satellite experiments with beams of relativistic particles subject to very
precise time measurements. Principles of laboratory measurements able to test
kinetic energy changes of relativistic particles in the Earth gravitational
field are discussed.
","Acta Phys.Polon.B41:1237-1246,2010",2009-06-27 15:54:23+00:00
Effective Stochastic Resonance under Heterogeneous Amplitude of Noise,http://arxiv.org/abs/0907.3968v4,"['Shogo Torigoe', 'Ryosuke Kawai', 'Kazuhiro Yoshida', 'Akinori Awazu', 'Hiraku Nishimori']","  Effective stochastic resonance (SR) is numerically and analytically studied
using a model with coupled two particles exposed to heterogeneous, i.e.,
particles dependent, amplitude of noise. Compared to previous SR models of
single particle and to those of coupled two particles exposed to equivalent
amplitude of noise, the present model exhibits a more intensive resonance of,
at least, one particle exposed to the non-larger amplitude of noise with the
assistance of another particle. In a certain range of conditions, this
effective resonance of one particle overwhelms the poor resonance of the other
particle, meaning that heterogeneous amplitude of noise leads the system, not
only locally but also in the average of the whole, to the effective SR.
",None,2009-07-23 01:29:50+00:00
Selectivity in binary fluid mixtures: static and dynamical properties,http://arxiv.org/abs/0908.1315v1,"['Roland Roth', 'Markus Rauscher', 'Andrew J. Archer']","  Selectivity of particles in a region of space can be achieved by applying
external potentials to influence the particles in that region. We investigate
static and dynamical properties of size selectivity in binary fluid mixtures of
two particles sizes. We find that by applying an external potential that is
attractive to both kinds of particles, due to crowding effects, this can lead
to one species of particles being expelled from that region, whilst the other
species is attracted into the region where the potential is applied. This
selectivity of one species of particle over the other in a localized region of
space depends on the density and composition of the fluid mixture. Applying an
external potential that repels both kinds of particles leads to selectivity of
the opposite species of particles to the selectivity with attractive
potentials. We use equilibrium and dynamical density functional theory to
describe and understand the static and dynamical properties of this striking
phenomenon. Selectivity by some ion-channels is believed to be due to this
effect.
","Phys. Rev. E 80, 021409 (2009).",2009-08-10 12:49:14+00:00
The Evolution of a Spatial Stochastic Network,http://arxiv.org/abs/0908.3256v2,['Philippe Robert'],"  The asymptotic behavior of a stochastic network represented by a birth and
death processes of particles on a compact state space is analyzed. Births:
Particles are created at rate $\lambda_+$ and their location is independent of
the current configuration. Deaths are due to negative particles arriving at
rate $\lambda_-$. The death of a particle occurs when a negative particle
arrives in its neighborhood and kills it. Several killing schemes are
considered. The arriving locations of positive and negative particles are
assumed to have the same distribution. By using a combination of monotonicity
properties and invariance relations it is shown that the configurations of
particles converge in distribution for several models. The problems of
uniqueness of invariant measures and of the existence of accumulation points
for the limiting configurations are also investigated. It is shown for several
natural models that if $\lambda_+<\lambda_-$ then the asymptotic configuration
has a finite number of points with probability 1. Examples with
$\lambda_+<\lambda_-$ and an infinite number of particles in the limit are also
presented.
","Stochastic Processes and Applications, 120:1342-1363, 2010",2009-08-22 15:02:31+00:00
Deriving particle physics from quantum gravity: a plan,http://arxiv.org/abs/0909.3223v1,['T. Banks'],"  I give a short review of the holographic approach to quantum gravity, with
emphasis on its application to deriving the properties of elementary particles.
",None,2009-09-17 14:01:52+00:00
Zwitters: particles between quantum and classical,http://arxiv.org/abs/0911.1261v4,['C. Wetterich'],"  We describe both quantum particles and classical particles in terms of a
classical statistical ensemble, characterized by a probability distribution in
phase space. By use of a wave function in phase space both can be treated in
the same quantum formalism. The different dynamics of quantum and classical
particles resides then only from different evolution equations for the
probability distribution. Quantum particles are characterized by a specific
choice of observables and time evolution of the probability density. All
relations for a quantum particle in a potential, including interference and
tunneling, can be described in terms of the classical probability distribution.
We formulate the concept of zwitters - particles for which the time evolution
interpolates between quantum and classical particles. Experiments can test a
small parameter which quantifies possible deviations from quantum mechanics.
",None,2009-11-06 14:22:35+00:00
Classical Particle in a Complex Elliptic Potential,http://arxiv.org/abs/1001.1548v1,"['Carl M. Bender', 'Daniel W. Hook', 'Karta Singh Kooner']","  This paper reports a numerical study of complex classical trajectories of a
particle in an elliptic potential. This study of doubly-periodic potentials is
a natural sequel to earlier work on complex classical trajectories in
trigonometric potentials. For elliptic potentials there is a two-dimensional
array of identical cells in the complex plane, and each cell contains a pair of
turning points. The particle can travel both horizontally and vertically as it
visits these cells, and sometimes the particle is captured temporarily by a
pair of turning points. If the particle's energy lies in a conduction band, the
particle drifts through the lattice of cells and is never captured by the same
pair of turning points more than once. However, if the energy of the particle
is not in a conduction band, the particle can return to previously visited
cells.
","J.Phys.A43:165201,2010",2010-01-10 18:38:20+00:00
"Asymmetric Exclusion Process in a System of Interacting Brownian
  Particles",http://arxiv.org/abs/1002.0273v1,"['Jose Eduardo de Oliveira Rodrigues', 'Ronald Dickman']","  We study a continuous-space version of the totally asymmetric simple
exclusion process (TASEP), consisting of interacting Brownian particles subject
to a driving force in a periodic external potential. Particles are inserted at
the leftmost site at rate $\alpha$, hop to the right at unit rate, and are
removed at the rightmost site at rate $\beta$. Our study is motivated by recent
experiments on colloidal particles in optical tweezer arrays. The external
potential is of the form generated by such an array. Particles spend most of
the time near potential minima, approximating the situation in the lattice gas;
a short-range repulsive interaction prevents two particles from occupying the
same potential well. A constant driving force, representing Stokes drag on
particles suspended in a moving fluid, leads to biased motion. Our results for
the density profile and current, obtained via numerical integration of the
Langevin equation and dynamic Monte Carlo simulations, indicate that the
continuous-space model exhibits phase transitions analogous to those observed
in the lattice model. The correspondence is not exact, however, due to the lack
of particle-hole symmetry in our model.
",None,2010-02-01 15:25:43+00:00
Renormalization of Newton's constant and Particle Physics,http://arxiv.org/abs/1002.0473v1,['X. Calmet'],"  We report on particle physics applications of the renormalization group
equation of Newton's constant.
",None,2010-02-02 13:06:51+00:00
The origin of quantum nonlocality,http://arxiv.org/abs/1002.0959v1,['Fang-Yu Hong'],"  Quantum entanglement is the quintessential characteristic of quantum
mechanics and the basis for quantum information processing. When one of two
maximally entangled particles is measured, without measurement the state of
another one is determined simultaneously no matter how far the two particles is
from each other. How can these phenomena take place since no object can move
faster than light speed in a vacuum? The key problem is due to the ignorance of
the interaction between a particle and a quantum vacuum. Just like the case
where a gun suffers recoil from its firing of a bullet, when a particle is
created from the quantum vacuum, the vacuum will be somewhat ""broken""
correspondingly, which can be described by a shadow state in the vacuum.
Through their shadows in the vacuum two quantum entangled particles can have a
distance-independent instantaneous interaction with each other. Quantum
teleportation, quantum swap, and wave function collapse are explained in a
similar way. Quantum object can be interpreted as a composite made up of a
particle and the shadowed quantum vacuum which is responsible for the wave
characteristic of the particle wave duality. The quantum vacuum is not only the
origin of all possible kinds of particles, but also the origin and the core of
Eastern mystics.
",None,2010-02-04 10:58:57+00:00
"Local influence of boundary conditions on a confined supercooled
  colloidal liquid",http://arxiv.org/abs/1003.6117v2,"['Kazem V. Edmond', 'Carolyn R. Nugent', 'Eric R. Weeks']","  We study confined colloidal suspensions as a model system which approximates
the behavior of confined small molecule glass-formers. Dense colloidal
suspensions become glassier when confined between parallel glass plates. We use
confocal microscopy to study the motion of confined colloidal particles. In
particular, we examine the influence particles stuck to the glass plates have
on nearby free particles. Confinement appears to be the primary influence
slowing free particle motion, and proximity to stuck particles causes a
secondary reduction in the mobility of free particles. Overall, particle
mobility is fairly constant across the width of the sample chamber, but a
strong asymmetry in boundary conditions results in a slight gradient of
particle mobility.
","Europhys. J. Spec. Topics 189, 83-93 (2010)",2010-03-31 19:03:47+00:00
Relations between elementary particle masses,http://arxiv.org/abs/1005.0238v1,"['B. Tatischeff', 'I. Brissaud']","  Relations between elementary particles masses are given using only known
physical constants, without any arbitrary number.
",None,2010-05-03 09:21:45+00:00
"Local phase invariance of the free-particle Schrodinger equation in
  momentum space",http://arxiv.org/abs/1005.3015v6,['Boyan Obreshkov'],"  The local phase-invariance of the momentum-space Schr\""odinger equation for
free-particle has been used to construct quantum kinematics that describes a
motion of the particle in external U(1) background gauge field. The gauge
structure over the momentum space of the particle is interpreted in terms of
helicity and spin carried by the particle. As a by-product an effective
one-particle Schr\""odinger equation of motion for the helicity-carrying
particle in external potential field is derived. An effect of screening of the
external potential is predicted, that can affect quantization and splittings of
energy levels of the particle.
",None,2010-05-17 19:59:46+00:00
"Escape Behavior of Quantum Two-Particle Systems with Coulomb
  Interactions",http://arxiv.org/abs/1006.0550v1,"['Tooru Taniguchi', 'Shin-ichi Sawada']","  Quantum escapes of two particles with Coulomb interactions from a confined
one-dimensional region to a semi-infinite lead are discussed by the probability
of particles remaining in the confined region, i.e. the survival probability,
in comparison with one or two free particles. For free-particle systems the
survival probability decays asymptotically in power as a function of time. On
the other hand, for two-particle systems with Coulomb interactions it shows an
exponential decay in time. A difference of escape behaviors between Bosons and
Fermions is considered as quantum effects of identical two particles such as
the Pauli exclusion principle. The exponential decay in the survival
probability of interacting two particles is also discussed in a viewpoint of
quantum chaos based on a distribution of energy level spacings.
",None,2010-06-03 04:12:53+00:00
Concerning the searches for Higgs bosons,http://arxiv.org/abs/1006.5757v4,['Xian-Qiao Yu'],"  The great successes achieved by the Standard Model(SM) lead us to believe the
existence of the Higgs particle. On the other hand, there are many evidences
indicate that some unknown dark matter particle must exist in our universe. To
identify the Higgs boson as the dark matter particle is difficult in the
present SM, the challenge is: the Higgs particle is unstable while the dark
matter particle is stable. A solution of this problem is proposed in this
paper. We will describe a model in which almost all the predictions made by the
present SM remain unchanged but leave two neutral stable Higgs particles, which
may be the dark matter particle. Some possible experimental tests of Higgs
particle are also suggested in this paper.
",None,2010-06-30 02:28:09+00:00
Implementing and comparing sink particles in AMR and SPH,http://arxiv.org/abs/1007.2504v2,"['Christoph Federrath', 'Robi Banerjee', 'Daniel Seifried', 'Paul C. Clark', 'Ralf S. Klessen']","  We implemented sink particles in the Adaptive Mesh Refinement (AMR) code
FLASH to model the gravitational collapse and accretion in turbulent molecular
clouds and cores. Sink particles are frequently used to measure properties of
star formation in numerical simulations, such as the star formation rate and
efficiency, and the mass distribution of stars. We show that only using a
density threshold for sink particle creation is insufficient in case of
supersonic flows, because the density can exceed the threshold in strong shocks
that do not necessarily lead to local collapse. Additional physical collapse
indicators have to be considered. We apply our AMR sink particle module to the
formation of a star cluster, and compare it to a Smoothed Particle
Hydrodynamics (SPH) code with sink particles. Our comparison shows encouraging
agreement of gas and sink particle properties between the AMR and SPH code.
",None,2010-07-15 08:45:00+00:00
Falling Particles in Fluids at Intermediate Reynolds Numbers,http://arxiv.org/abs/1010.3741v1,"['Acmae El Yacoubi', 'Sheng Xu', 'Z. Jane Wang']","  In this video, we present the dynamics of an array of falling particles at
intermediate Reynolds numbers. The film shows the vorticity plots of 3, 4, 7,
16 falling particles at $Re = 200$. We highlight the effect of parity on the
falling configuration of the array. In steady state, an initially uniformly
spaced array forms a convex shape when $n=3$, i.e the middle particle leads,
but forms a concave shape when $n = 4$. For larger odd numbers of particles,
the final state consists of a mixture of concave and convex shapes. For larger
even numbers of particles, the steady state remains a concave shape. Below a
threshold of initial particle spacing, particles cluster in groups of 2 to 3.
",None,2010-10-18 21:33:18+00:00
"First-order virial expansion of short-time diffusion and sedimentation
  coefficients of permeable particles suspensions",http://arxiv.org/abs/1101.4396v1,"['Bogdan Cichocki', 'Maria L. Ekiel-Jezewska', 'G. Naegele', 'E. Wajnryb']","  For suspensions of permeable particles, the short-time translational and
rotational self-diffusion coefficients, and collective diffusion and
sedimentation coefficients are evaluated theoretically. An individual particle
is modeled as a uniformly permeable sphere of a given permeability, with the
internal solvent flow described by the Debye-Bueche-Brinkman equation. The
particles are assumed to interact non-hydrodynamically by their excluded
volumes. The virial expansion of the transport properties in powers of the
volume fraction is performed up to the two-particle level. The first-order
virial coefficients corresponding to two-body hydrodynamic interactions are
evaluated with very high accuracy by the series expansion in inverse powers of
the inter-particle distance. Results are obtained and discussed for a wide
range of the ratio, x, of the particle radius to the hydrodynamic screening
length inside a permeable sphere. It is shown that for x >= 10, the virial
coefficients of the transport properties are well-approximated by the
hydrodynamic radius (annulus) model developed by us earlier for the effective
viscosity of porous-particle suspensions.
",None,2011-01-23 17:28:17+00:00
"Laser Particle Heating Process in a Stand-off Photo-thermal Explosive
  Detection System",http://arxiv.org/abs/1102.3687v1,['Philip Cassady'],"  Recent publications have described a method for stand-off optical detection
of explosives using resonant infra-red photothermal imaging. This technique
uses tuned lasers to selectively heat small particles of explosive lying on a
substrate surface. The presence of these heated particles is then detected
using thermal infra-red imagery. Although the method has been experimentally
demonstrated, no adequate theoretical analysis of the laser heating and
subsequent particle cooling has been developed. This paper provides the
analytical description of these processes that is necessary to understand and
optimize the operational parameters of the explosive detection system. The
differential equations for particle and substrate temperatures are derived and
solved in the Laplace transform domain. The results are used to describe
unexplained cooling phenomena measured during the experiments. A limiting
particle temperature is derived as a function of experimental parameters. The
effects of radiative and natural convection cooling of the particle and of
non-uniform particle temperature are examined and found to be negligible.
Calculations using the analytical model are compared with experimental
measurements. An analysis of thermal contact heating of the substrate is
included in the appendix.
",None,2011-02-17 20:52:20+00:00
Rotating Black Hole Thermodynamics with a Particle Probe,http://arxiv.org/abs/1106.1483v2,"['Bogeun Gwak', 'Bum-Hoon Lee']","  The thermodynamics of Myers-Perry black holes in general dimensions are
studied using a particle probe. When undergoing particle absorption, the
changes of the entropy and irreducible mass are shown to be dependent on the
particle radial momentum. The black hole thermodynamic behaviors are dependent
on dimensionality for specific rotations. For a 4-dimensional Kerr black hole,
its black hole properties are maintained for any particle absorption.
5-dimensional black holes can avoid a naked ring singularity by absorbing a
particle in specific momenta ranges. Black holes over 6 dimensions become
ultra-spinning black holes through a specific form of particle absorption. The
microscopical changes are interpreted in limited cases of Myers-Perry black
holes using Kerr/CFT correspondence. We systematically describe the black hole
properties changed by particle absorption in all dimensions.
",Phys. Rev. D84 (2011) 084049,2011-06-08 02:20:35+00:00
On a translationally invariant nuclear single particle picture,http://arxiv.org/abs/1106.2022v2,"['W. Gloeckle', 'H. Kamada', 'J. Golak']","  If one assumes a translationally invariant motion of the nucleons relative to
the c. m. position in single particle mean fields a correlated single particle
picture of the nuclear wave function emerges. A single particle product ansatz
leads for that Hamiltonian to nonlinear equations for the single particle wave
functions. In contrast to a standard not translationally invariant shell model
picture those single particle s-, p- etc states are coupled. The strength of
the resulting coupling is an open question. The Schroedinger equation for that
Hamiltonian can be solved by few- and many -body techniques, which will allow
to check the validity or non-validity of a single particle product ansatz.
Realistic nuclear wave functions exhibit repulsive 2-body short range
correlations. Therefore a translationally invariant single particle picture --
if useful at all -- can only be expected beyond those ranges. Since exact A = 3
and 4 nucleon ground state wave functions and beyond based on modern nuclear
forces are available, the translationally invariant shell model picture can be
optimized by an adjustment to the exact wave function and its validity or
non-validity decided.
",None,2011-06-10 11:47:59+00:00
Radiative diagnostics for sub-Larmor scale magnetic turbulence,http://arxiv.org/abs/1106.4879v1,"['Sarah J. Reynolds', 'Mikhail V. Medvedev']","  Radiative diagnostics of high-energy density plasmas is addressed in this
paper. We propose that the radiation produced by energetic particles in
small-scale magnetic field turbulence, which can occur in laser-plasma
experiments, collisionless shocks, and during magnetic reconnection, can be
used to deduce some properties of the turbulent magnetic field. Particles
propagating through such turbulence encounter locally strong magnetic fields,
but over lengths much shorter than a particle gyroradius. Consequently, the
particle is accelerated but not deviated substantially from a straight line
path. We develop the general jitter radiation solutions for this case and show
that the resulting radiation is directly dependent upon the spectral
distribution of the magnetic field through which the particle propagates. We
demonstrate the power of this approach in considering the radiation produced by
particles moving through a region in which a (Weibel-like) filamentation
instability grows magnetic fields randomly oriented in a plane transverse to
counterstreaming particle populations. We calculate the spectrum as would be
seen from the original particle population and as could be seen by using a
quasi-monoenergetic electron beam to probe the turbulent region at various
angles to the filamentation axis.
",None,2011-06-24 03:16:16+00:00
Jet Reconstruction with Particle Flow in Heavy-Ion Collisions with CMS,http://arxiv.org/abs/1107.0179v2,['Matthew Nguyen'],"  In the particle-flow approach information from all available sub-detector
systems is combined to reconstruct all stable particles. The global event
reconstruction has been shown to improve, in particular, the resolution of jet
energy and missing transverse energy in pp collisions compared to purely
calorimetric measurements. This improvement is achieved primarily by combining
the precise momentum determination of charged hadrons in the silicon tracker
with the associated energy depositions in the calorimeters. By resolving
individual particles inside jets, particle flow reduces the sensitivity of the
jet energy scale to the jet fragmentation pattern, which is known to be one of
the largest sources of systematic uncertainty in jet reconstruction. Particle
flow reconstruction is thus potentially well-suited for the study of potential
modifications to jet fragmentation in heavy-ion collisions. The particle flow
algorithm has been adapted to the heavy-ion environment. The performance of jet
reconstruction from particle flow objects in PbPb collisions using the anti-kT
jet reconstruction algorithm is presented.
",None,2011-07-01 10:15:12+00:00
On the concentration properties of Interacting particle processes,http://arxiv.org/abs/1107.1948v2,"['Pierre Del Moral', 'Peng Hu', 'Liming Wu']","  These lecture notes present some new concentration inequalities for
Feynman-Kac particle processes. We analyze different types of stochastic
particle models, including particle profile occupation measures, genealogical
tree based evolution models, particle free energies, as well as backward Markov
chain particle models. We illustrate these results with a series of topics
related to computational physics and biology, stochastic optimization, signal
processing and bayesian statistics, and many other probabilistic machine
learning algorithms. Special emphasis is given to the stochastic modeling and
the quantitative performance analysis of a series of advanced Monte Carlo
methods, including particle filters, genetic type island models, Markov bridge
models, interacting particle Markov chain Monte Carlo methodologies.
",N&deg; RR-7677 (2011),2011-07-11 07:08:19+00:00
Cascades of Particles Moving at Finite Velocity in Hyperbolic Spaces,http://arxiv.org/abs/1107.4904v1,"['Valentina Cammarota', 'Enzo Orsingher']","  A branching process of particles moving at finite velocity over the geodesic
lines of the hyperbolic space (Poincar\'e half-plane and Poincar\'e disk) is
examined. Each particle can split into two particles only once at Poisson paced
times and deviates orthogonally when splitted. At time $t$, after $N(t)$
Poisson events, there are $N(t)+1$ particles moving along different geodesic
lines. We are able to obtain the exact expression of the mean hyperbolic
distance of the center of mass of the cloud of particles. We derive such mean
hyperbolic distance from two different and independent ways and we study the
behavior of the relevant expression as $t$ increases and for different values
of the parameters $c$ (hyperbolic velocity of motion) and $\lambda$ (rate of
reproduction). The mean hyperbolic distance of each moving particle is also
examined and a useful representation, as the distance of a randomly stopped
particle moving over the main geodesic line, is presented.
","J. Stat. Phys., 133, 1137--1159 (2008)",2011-07-25 11:42:17+00:00
Phase segregation and transport in a two species multi-lane system,http://arxiv.org/abs/1107.5444v1,"['Sudipto Muhuri', 'Ignacio Pagonabarraga']","  We present a two channel driven lattice gas model with oppositely directed
species moving on two parallel lanes with lane switching processes. We study
correlated lane switching mechanism for particles so that switching may occur
with finite probability only when oppositely directed species meet on the same
channel. The system is analyzed for closed ring with conserved total particle
number. For asymmetric particle exchange between the lanes, the system exhibits
unique polarization phenomenon with segregation of oppositely directed species
between the two lanes. The polarization phenomenon can be understood as a
consequence of existence of an absorbing steady state. For symmetric exchange
rate of particles between the lanes, the system remains unpolarized, with equal
particle density on both the lanes in the thermodynamic limit of large system
size. We study the system using a combination of a Mean Field(MF) analysis and
Monte Carlo simulations. The nature of phase segregation that we see for this
system, is distinct from driven particle systems which are in contact with
particle reservoir. The features observed for this minimal model will have
ramifications for biofilament based intracellular transport, wherein cellular
cargo, e.g; organelles and vesicles are transported by oppositely directed
particles on multiple filament tracks.
",None,2011-07-27 11:41:42+00:00
"Fluidic Electrodynamics: On parallels between electromagnetic and
  fluidic inertia",http://arxiv.org/abs/1202.4611v1,['Alexandre A. Martins'],"  The purpose of the present work is to trace parallels between the known
inertia forces in fluid dynamics with the inertia forces in electromagnetism
that are known to induce resistance forces on masses both due to acceleration
and at constant velocity. It is shown that the force exerted on a particle by
an ideal fluid produces two effects: i) resistance to acceleration and, ii) an
increase of mass with velocity. These resistance forces arise due to the fluid
dragged by the particle, where the bare mass of the particle at rest changes
when in motion (""dressed"" particle). It is demonstrated that the vector
potential created by a charged particle in motion acts as an ideal space flow
that surrounds the particle. The interaction between the particle and the
entrained space flow gives rise to the observed properties of inertia and the
relativistic increase of mass. Parallels are made between the inertia property
of matter, electromagnetism and the hydrodynamic drag in potential flow.
Accordingly, in this framework the non resistance of a particle in uniform
motion through an ideal fluid (D'Alembert's paradox) corresponds to Newton's
first law. The law of inertia suggests that the physical vacuum can be modeled
as an ideal fluid, agreeing with the space-time ideal fluid approach from
general relativity.
",None,2012-02-21 11:51:14+00:00
Relative momentum for identical particles,http://arxiv.org/abs/1206.1403v1,"['B. Gaveau', 'L. S. Schulman']","  Possible definitions for the relative momentum of identical particles are
considered.
",None,2012-06-07 05:16:33+00:00
Fixed-energy multi-particle MSA implies dynamical localization,http://arxiv.org/abs/1206.1952v1,['Victor Chulaevsky'],"  This work is a continuation of \cite{C12b} where we described two elementary
derivations of the variable-energy MSA bounds from their fixed-energy
counterparts, in the framework of single-particle disordered quantum particle
systems on graphs with polynomially bounded growth of balls. Here the approach
of \cite{C12b} is extended to multi-particle Anderson Hamiltonians with
interaction; it plays a role similar to that of the Simon--Wolf criterion for
single-particle Hamiltonians. A simplified, fixed-energy multi-particle MSA
scheme was developed in our earlier work \cite{C08a}, based on a multi-particle
adaptation of techniques from Spencer's paper \cite{Sp88}. Combined with a
simplified variant of the Germinet--Klein argument \cite{GK01} described in
\cite{C12a}, the outcome of the fixed-energy analysis results in an elementary
proof of multi-particle dynamical localization with the decay of eigenfunction
correlators faster than any power-law.
",None,2012-06-09 16:23:19+00:00
Search for a dark matter particle family,http://arxiv.org/abs/1207.2465v1,['Yukio Tomozawa'],"  I suggest a simple signature for new particles which are unstable partners of
a dark matter particle. The suggested mass range is from 8 TeV to 3 PeV, the
former being the mass of the dark matter particle and the latter being the knee
energy mass scale from the cosmic ray energy spectrum. It can be the energy
spectrum of a specific particle such as a muon, a neutrino, jets or any other
particles produced in cosmic ray showers, as long as the spectrum is measued.
As for the detection of a 3 PeV particle by the neutrino energy spectrum, all
dark matter targets throughout the galaxy that are bombarded by high energy
cosmic rays and high energy dark matter particles contribute to the process.
This is new in the study of dark matter physics.
",None,2012-07-10 18:02:58+00:00
"Classical microscopic derivation of the relativistic hydrodynamics
  equations",http://arxiv.org/abs/1208.0998v1,['P. A. Andreev'],"  We present microscopic derivation of the relativistic hydrodynamics (RHD)
equations directly from mechanics omitting derivation of kinetic equation. We
derive continuity equation and energy-momentum conservation law. We also derive
equation of evolution of particles current. In non-relativistic hydrodynamics
equation of particles current evolution coincide with the equation of momentum
evolution, the Maxwell's equations contain concentration and electric current
(which proportional to the particles current), so, to get a close set of
equations we should have equations of evolution of the concentration and the
particles current. Evolution of the particles current depends on the electrical
and magnetic fields. Thus, we obtain the set of the RHD equations as the set of
the continuity equation, the equation of particles current and the Maxwell
equations. This approximation does not require to include the evolution of
momentum and allows to consider physical problems. Certainly, particles current
evolution equation contains some new functions which we can express via
concentration and particles current or we can derive equation for this
functions, and, thus, get to more general approximation. This approximation
also developed and discussed in this paper.
",None,2012-08-05 10:47:49+00:00
Cluster glasses of ultrasoft particles,http://arxiv.org/abs/1209.1471v1,"['Daniele Coslovich', 'Marco Bernabei', 'Angel J. Moreno']","  We present molecular dynamics (MD) simulations results for dense fluids of
ultrasoft, fully-penetrable particles. These are a binary mixture and a
polydisperse system of particles interacting via the generalized exponential
model, which is known to yield cluster crystal phases for the corresponding
monodisperse systems. Because of the dispersity in the particle size, the
systems investigated in this work do not crystallize and form disordered
cluster phases. The clustering transition appears as a smooth crossover to a
regime in which particles are mostly located in clusters, isolated particles
being infrequent. The analysis of the internal cluster structure reveals
microsegregation of the big and small particles, with a strong
homo-coordination in the binary mixture. Upon further lowering the temperature
below the clustering transition, the motion of the clusters' centers-of-mass
slows down dramatically, giving way to a cluster glass transition. In the
cluster glass, the diffusivities remain finite and display an activated
temperature dependence, indicating that relaxation in the cluster glass occurs
via particle hopping in a nearly arrested matrix of clusters. Finally we
discuss the influence of the microscopic dynamics on the transport properties
by comparing the MD results with Monte Carlo simulations.
","J. Chem. Phys. 137, 184904 (2012)",2012-09-07 09:48:04+00:00
